"Pathway1","Pathway2","Corr"
"BIOCARTA_MYOSIN_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.589823172855202
"BIOCARTA_MYOSIN_PATHWAY","BIOCARTA_PLC_PATHWAY",0.565531817726808
"BIOCARTA_MYOSIN_PATHWAY","BIOCARTA_CREB_PATHWAY",0.536562023639447
"BIOCARTA_MYOSIN_PATHWAY","BIOCARTA_TRKA_PATHWAY",0.521485507883169
"BIOCARTA_PLATELETAPP_PATHWAY","BIOCARTA_NPP1_PATHWAY",0.850757687012562
"BIOCARTA_PLATELETAPP_PATHWAY","BIOCARTA_AMI_PATHWAY",0.826860152879247
"BIOCARTA_PLATELETAPP_PATHWAY","BIOCARTA_VITCB_PATHWAY",0.820387895932454
"BIOCARTA_PLATELETAPP_PATHWAY","BIOCARTA_ACE2_PATHWAY",0.783266897707102
"BIOCARTA_PLATELETAPP_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",0.7245679346671
"BIOCARTA_PS1_PATHWAY","BIOCARTA_NOTCH_PATHWAY",0.721663122425044
"BIOCARTA_PS1_PATHWAY","BIOCARTA_HES_PATHWAY",0.661224840983891
"BIOCARTA_PS1_PATHWAY","BIOCARTA_WNT_PATHWAY",0.653853717568076
"BIOCARTA_PS1_PATHWAY","BIOCARTA_PITX2_PATHWAY",0.586473681041026
"BIOCARTA_PS1_PATHWAY","BIOCARTA_GSK3_PATHWAY",0.585485006299623
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_AKAP95_PATHWAY",0.759043209994925
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.541633852784137
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_CREB_PATHWAY",0.52518344478893
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.524365050100353
"BIOCARTA_AKAPCENTROSOME_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.522337666206964
"BIOCARTA_PTEN_PATHWAY","BIOCARTA_MET_PATHWAY",0.66805471658079
"BIOCARTA_PTEN_PATHWAY","BIOCARTA_EGF_PATHWAY",0.666292876085078
"BIOCARTA_PTEN_PATHWAY","BIOCARTA_HER2_PATHWAY",0.645186210352671
"BIOCARTA_PTEN_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.637588871176801
"BIOCARTA_PTEN_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.627239823229815
"BIOCARTA_RAB_PATHWAY","BIOCARTA_PTDINS_PATHWAY",0.410433304345091
"BIOCARTA_RAB_PATHWAY","BIOCARTA_P35ALZHEIMERS_PATHWAY",0.394295956407719
"BIOCARTA_RAB_PATHWAY","BIOCARTA_TFF_PATHWAY",0.392241062083313
"BIOCARTA_RAB_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.38840376846293
"BIOCARTA_RAB_PATHWAY","BIOCARTA_CDC42RAC_PATHWAY",0.382949537539827
"BIOCARTA_RAC1_PATHWAY","BIOCARTA_CDC42RAC_PATHWAY",0.383686706157216
"BIOCARTA_RAC1_PATHWAY","BIOCARTA_MYOSIN_PATHWAY",0.351695268970004
"BIOCARTA_RAC1_PATHWAY","BIOCARTA_PAR1_PATHWAY",0.348642823945949
"BIOCARTA_RAC1_PATHWAY","BIOCARTA_MAPK_PATHWAY",0.347161146833785
"BIOCARTA_RAC1_PATHWAY","BIOCARTA_TCR_PATHWAY",0.324725577319588
"BIOCARTA_RAS_PATHWAY","BIOCARTA_AKT_PATHWAY",0.702013793655807
"BIOCARTA_RAS_PATHWAY","BIOCARTA_MAL_PATHWAY",0.685077408492156
"BIOCARTA_RAS_PATHWAY","BIOCARTA_MET_PATHWAY",0.661636702643122
"BIOCARTA_RAS_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.661403453311378
"BIOCARTA_RAS_PATHWAY","BIOCARTA_CXCR4_PATHWAY",0.648258772043116
"BIOCARTA_NKCELLS_PATHWAY","BIOCARTA_CTL_PATHWAY",0.581085309992545
"BIOCARTA_NKCELLS_PATHWAY","BIOCARTA_GRANULOCYTES_PATHWAY",0.531334352585938
"BIOCARTA_NKCELLS_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.516392696867833
"BIOCARTA_NKCELLS_PATHWAY","BIOCARTA_SODD_PATHWAY",0.480690565604261
"BIOCARTA_NKCELLS_PATHWAY","BIOCARTA_KERATINOCYTE_PATHWAY",0.470246189962205
"BIOCARTA_RB_PATHWAY","BIOCARTA_CDC25_PATHWAY",0.9199584549674
"BIOCARTA_RB_PATHWAY","BIOCARTA_G2_PATHWAY",0.876627277116302
"BIOCARTA_RB_PATHWAY","BIOCARTA_ATRBRCA_PATHWAY",0.761584647155307
"BIOCARTA_RB_PATHWAY","BIOCARTA_PLK3_PATHWAY",0.738412612206843
"BIOCARTA_RB_PATHWAY","BIOCARTA_MCM_PATHWAY",0.724439277837634
"BIOCARTA_BAD_PATHWAY","BIOCARTA_CREB_PATHWAY",0.709270160767784
"BIOCARTA_BAD_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.676788794092253
"BIOCARTA_BAD_PATHWAY","BIOCARTA_ERK5_PATHWAY",0.599754658002196
"BIOCARTA_BAD_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.592539376977382
"BIOCARTA_BAD_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.564812649289499
"BIOCARTA_CK1_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.626757742616218
"BIOCARTA_CK1_PATHWAY","BIOCARTA_DREAM_PATHWAY",0.554504296486557
"BIOCARTA_CK1_PATHWAY","BIOCARTA_CHREBP_PATHWAY",0.527652645214524
"BIOCARTA_CK1_PATHWAY","BIOCARTA_NOS1_PATHWAY",0.518024793236321
"BIOCARTA_CK1_PATHWAY","BIOCARTA_AKAPCENTROSOME_PATHWAY",0.494750815942749
"BIOCARTA_EIF2_PATHWAY","BIOCARTA_EIF_PATHWAY",0.637263139191707
"BIOCARTA_EIF2_PATHWAY","BIOCARTA_IGF1MTOR_PATHWAY",0.62808165418785
"BIOCARTA_EIF2_PATHWAY","BIOCARTA_RNA_PATHWAY",0.522842792361616
"BIOCARTA_EIF2_PATHWAY","BIOCARTA_MAPK_PATHWAY",0.477046673614193
"BIOCARTA_EIF2_PATHWAY","BIOCARTA_MTOR_PATHWAY",0.450061133663314
"BIOCARTA_EIF4_PATHWAY","BIOCARTA_MTOR_PATHWAY",0.869552444410798
"BIOCARTA_EIF4_PATHWAY","BIOCARTA_IGF1MTOR_PATHWAY",0.77448747640183
"BIOCARTA_EIF4_PATHWAY","BIOCARTA_CREB_PATHWAY",0.69924638488132
"BIOCARTA_EIF4_PATHWAY","BIOCARTA_ERK5_PATHWAY",0.680171119289941
"BIOCARTA_EIF4_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.627805815839081
"BIOCARTA_STEM_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.828402230936927
"BIOCARTA_STEM_PATHWAY","BIOCARTA_ERYTH_PATHWAY",0.730275157202714
"BIOCARTA_STEM_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",0.721231032949233
"BIOCARTA_STEM_PATHWAY","BIOCARTA_IL17_PATHWAY",0.662859262909302
"BIOCARTA_STEM_PATHWAY","BIOCARTA_MSP_PATHWAY",0.617733417992432
"BIOCARTA_P27_PATHWAY","BIOCARTA_SKP2E2F_PATHWAY",0.862344913754937
"BIOCARTA_P27_PATHWAY","BIOCARTA_FBW7_PATHWAY",0.798873258074556
"BIOCARTA_P27_PATHWAY","BIOCARTA_MCM_PATHWAY",0.739033507683958
"BIOCARTA_P27_PATHWAY","BIOCARTA_CELLCYCLE_PATHWAY",0.702552668054811
"BIOCARTA_P27_PATHWAY","BIOCARTA_SM_PATHWAY",0.684413071412428
"BIOCARTA_PGC1A_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.619187849028092
"BIOCARTA_PGC1A_PATHWAY","BIOCARTA_CACAM_PATHWAY",0.528486463484259
"BIOCARTA_PGC1A_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.515971774797053
"BIOCARTA_PGC1A_PATHWAY","BIOCARTA_NOS1_PATHWAY",0.509161136276142
"BIOCARTA_PGC1A_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.501839765714472
"BIOCARTA_PML_PATHWAY","BIOCARTA_TID_PATHWAY",0.521238987676356
"BIOCARTA_PML_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.492170815775912
"BIOCARTA_PML_PATHWAY","BIOCARTA_RELA_PATHWAY",0.490996885858639
"BIOCARTA_PML_PATHWAY","BIOCARTA_NTHI_PATHWAY",0.474745348458773
"BIOCARTA_PML_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.466486323553366
"BIOCARTA_DREAM_PATHWAY","BIOCARTA_CK1_PATHWAY",0.554504296486557
"BIOCARTA_DREAM_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.551151148186781
"BIOCARTA_DREAM_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.544265480427227
"BIOCARTA_DREAM_PATHWAY","BIOCARTA_PLCE_PATHWAY",0.524723135561563
"BIOCARTA_DREAM_PATHWAY","BIOCARTA_SHH_PATHWAY",0.488069537818729
"BIOCARTA_LEPTIN_PATHWAY","BIOCARTA_CHREBP_PATHWAY",0.53252849948973
"BIOCARTA_LEPTIN_PATHWAY","BIOCARTA_ERBB3_PATHWAY",0.485067774235499
"BIOCARTA_LEPTIN_PATHWAY","BIOCARTA_AGR_PATHWAY",0.441363367209138
"BIOCARTA_LEPTIN_PATHWAY","BIOCARTA_EXTRINSIC_PATHWAY",0.400442127983723
"BIOCARTA_LEPTIN_PATHWAY","BIOCARTA_EEA1_PATHWAY",0.387219288664933
"BIOCARTA_RHO_PATHWAY","BIOCARTA_UCALPAIN_PATHWAY",0.606510436590175
"BIOCARTA_RHO_PATHWAY","BIOCARTA_ECM_PATHWAY",0.516218438850247
"BIOCARTA_RHO_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.505665155676618
"BIOCARTA_RHO_PATHWAY","BIOCARTA_MCALPAIN_PATHWAY",0.477220734504679
"BIOCARTA_RHO_PATHWAY","BIOCARTA_SPRY_PATHWAY",0.44324532240078
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_AKAPCENTROSOME_PATHWAY",0.464726667150088
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_PLCE_PATHWAY",0.438864746345608
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.431110579668634
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_SHH_PATHWAY",0.381558867880167
"BIOCARTA_AKAP13_PATHWAY","BIOCARTA_DREAM_PATHWAY",0.378111756677813
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_BARD1_PATHWAY",0.878426916601024
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_MCM_PATHWAY",0.772913967002035
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_RB_PATHWAY",0.761584647155307
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_G2_PATHWAY",0.756105337862272
"BIOCARTA_ATRBRCA_PATHWAY","BIOCARTA_CDC25_PATHWAY",0.733509457003946
"BIOCARTA_CARDIACEGF_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",0.63161533312598
"BIOCARTA_CARDIACEGF_PATHWAY","BIOCARTA_RECK_PATHWAY",0.626566740189559
"BIOCARTA_CARDIACEGF_PATHWAY","BIOCARTA_MCALPAIN_PATHWAY",0.593435638312342
"BIOCARTA_CARDIACEGF_PATHWAY","BIOCARTA_UCALPAIN_PATHWAY",0.584989244389129
"BIOCARTA_CARDIACEGF_PATHWAY","BIOCARTA_AGR_PATHWAY",0.582284108928058
"BIOCARTA_HER2_PATHWAY","BIOCARTA_IL6_PATHWAY",0.650373417987321
"BIOCARTA_HER2_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.645186210352671
"BIOCARTA_HER2_PATHWAY","BIOCARTA_EGF_PATHWAY",0.609827962549712
"BIOCARTA_HER2_PATHWAY","BIOCARTA_MET_PATHWAY",0.595377565706162
"BIOCARTA_HER2_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.566653081102452
"BIOCARTA_ERK5_PATHWAY","BIOCARTA_CREB_PATHWAY",0.778188081694161
"BIOCARTA_ERK5_PATHWAY","BIOCARTA_TRKA_PATHWAY",0.760167835177872
"BIOCARTA_ERK5_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.759502073130747
"BIOCARTA_ERK5_PATHWAY","BIOCARTA_EIF4_PATHWAY",0.680171119289941
"BIOCARTA_ERK5_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.666321215470036
"BIOCARTA_MAL_PATHWAY","BIOCARTA_RAS_PATHWAY",0.685077408492156
"BIOCARTA_MAL_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.630665986837654
"BIOCARTA_MAL_PATHWAY","BIOCARTA_RACCYCD_PATHWAY",0.611170582344007
"BIOCARTA_MAL_PATHWAY","BIOCARTA_ECM_PATHWAY",0.605933488720627
"BIOCARTA_MAL_PATHWAY","BIOCARTA_MET_PATHWAY",0.600441859584149
"BIOCARTA_MEF2D_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.642705097405537
"BIOCARTA_MEF2D_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.63909472273097
"BIOCARTA_MEF2D_PATHWAY","BIOCARTA_BCR_PATHWAY",0.624746877754094
"BIOCARTA_MEF2D_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.624742605593376
"BIOCARTA_MEF2D_PATHWAY","BIOCARTA_TCR_PATHWAY",0.57771358688827
"BIOCARTA_MITOCHONDRIA_PATHWAY","BIOCARTA_CASPASE_PATHWAY",0.739032867450747
"BIOCARTA_MITOCHONDRIA_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.670700126908679
"BIOCARTA_MITOCHONDRIA_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.643091884336176
"BIOCARTA_MITOCHONDRIA_PATHWAY","BIOCARTA_FAS_PATHWAY",0.521945268182331
"BIOCARTA_MITOCHONDRIA_PATHWAY","BIOCARTA_D4GDI_PATHWAY",0.519536875643394
"BIOCARTA_ACH_PATHWAY","BIOCARTA_IL2RB_PATHWAY",0.489112692594345
"BIOCARTA_ACH_PATHWAY","BIOCARTA_IL7_PATHWAY",0.4849144413395
"BIOCARTA_ACH_PATHWAY","BIOCARTA_AKT_PATHWAY",0.473174813401803
"BIOCARTA_ACH_PATHWAY","BIOCARTA_TCR_PATHWAY",0.384962481832182
"BIOCARTA_ACH_PATHWAY","BIOCARTA_CTLA4_PATHWAY",0.378201454692416
"BIOCARTA_PARKIN_PATHWAY","BIOCARTA_ACTINY_PATHWAY",0.41080965583499
"BIOCARTA_PARKIN_PATHWAY","BIOCARTA_SHH_PATHWAY",0.398565252377859
"BIOCARTA_PARKIN_PATHWAY","BIOCARTA_GABA_PATHWAY",0.391905339337123
"BIOCARTA_PARKIN_PATHWAY","BIOCARTA_TUBBY_PATHWAY",0.367211167589116
"BIOCARTA_PARKIN_PATHWAY","BIOCARTA_CK1_PATHWAY",0.360765804300121
"BIOCARTA_CDC42RAC_PATHWAY","BIOCARTA_EDG1_PATHWAY",0.552161650119621
"BIOCARTA_CDC42RAC_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.542933737436569
"BIOCARTA_CDC42RAC_PATHWAY","BIOCARTA_RAS_PATHWAY",0.520132431790408
"BIOCARTA_CDC42RAC_PATHWAY","BIOCARTA_ECM_PATHWAY",0.51589547060017
"BIOCARTA_CDC42RAC_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.513450380299157
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_BARRESTIN_SRC_PATHWAY",0.943111027264283
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_BARRESTIN_PATHWAY",0.777573822969573
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_AMAN_PATHWAY",0.440449494931844
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.427586757265551
"BIOCARTA_BARR_MAPK_PATHWAY","BIOCARTA_PELP1_PATHWAY",0.414139596052598
"BIOCARTA_TOB1_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.457277295589687
"BIOCARTA_TOB1_PATHWAY","BIOCARTA_NKT_PATHWAY",0.452689816472561
"BIOCARTA_TOB1_PATHWAY","BIOCARTA_TCAPOPTOSIS_PATHWAY",0.420951014977837
"BIOCARTA_TOB1_PATHWAY","BIOCARTA_ERYTH_PATHWAY",0.414581277667948
"BIOCARTA_TOB1_PATHWAY","BIOCARTA_IL17_PATHWAY",0.405019367091159
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_BARR_MAPK_PATHWAY",0.943111027264283
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_BARRESTIN_PATHWAY",0.71347161995217
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.445976414286579
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.439069140808504
"BIOCARTA_BARRESTIN_SRC_PATHWAY","BIOCARTA_GH_PATHWAY",0.431706820814868
"BIOCARTA_NKT_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.801437375631888
"BIOCARTA_NKT_PATHWAY","BIOCARTA_DC_PATHWAY",0.77421228689578
"BIOCARTA_NKT_PATHWAY","BIOCARTA_GRANULOCYTES_PATHWAY",0.752922911212437
"BIOCARTA_NKT_PATHWAY","BIOCARTA_IL5_PATHWAY",0.734939616943703
"BIOCARTA_NKT_PATHWAY","BIOCARTA_CTL_PATHWAY",0.726642930994224
"BIOCARTA_IL1R_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.789992363882026
"BIOCARTA_IL1R_PATHWAY","BIOCARTA_NTHI_PATHWAY",0.741530546570657
"BIOCARTA_IL1R_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.650305170680967
"BIOCARTA_IL1R_PATHWAY","BIOCARTA_SODD_PATHWAY",0.624345317993871
"BIOCARTA_IL1R_PATHWAY","BIOCARTA_RELA_PATHWAY",0.622667368686185
"BIOCARTA_MET_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.805655882148839
"BIOCARTA_MET_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.776591209255969
"BIOCARTA_MET_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.773880631707449
"BIOCARTA_MET_PATHWAY","BIOCARTA_EGF_PATHWAY",0.755210131637765
"BIOCARTA_MET_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.739640582057005
"BIOCARTA_GPCR_PATHWAY","BIOCARTA_NFAT_PATHWAY",0.790505226848257
"BIOCARTA_GPCR_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.773010126334669
"BIOCARTA_GPCR_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.733718603318639
"BIOCARTA_GPCR_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.67648111237808
"BIOCARTA_GPCR_PATHWAY","BIOCARTA_CREB_PATHWAY",0.666826638953567
"BIOCARTA_IGF1MTOR_PATHWAY","BIOCARTA_MTOR_PATHWAY",0.802461339701806
"BIOCARTA_IGF1MTOR_PATHWAY","BIOCARTA_EIF4_PATHWAY",0.77448747640183
"BIOCARTA_IGF1MTOR_PATHWAY","BIOCARTA_VEGF_PATHWAY",0.655290404872903
"BIOCARTA_IGF1MTOR_PATHWAY","BIOCARTA_CTCF_PATHWAY",0.632104315724174
"BIOCARTA_IGF1MTOR_PATHWAY","BIOCARTA_VDR_PATHWAY",0.630908363946466
"BIOCARTA_SODD_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.727386959294993
"BIOCARTA_SODD_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.72322450682085
"BIOCARTA_SODD_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.638450008371956
"BIOCARTA_SODD_PATHWAY","BIOCARTA_RELA_PATHWAY",0.635930359279485
"BIOCARTA_SODD_PATHWAY","BIOCARTA_IL1R_PATHWAY",0.624345317993871
"BIOCARTA_SHH_PATHWAY","BIOCARTA_CARM1_PATHWAY",0.60398477762052
"BIOCARTA_SHH_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.599219282541511
"BIOCARTA_SHH_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.500124188467861
"BIOCARTA_SHH_PATHWAY","BIOCARTA_CK1_PATHWAY",0.490160694831784
"BIOCARTA_SHH_PATHWAY","BIOCARTA_DREAM_PATHWAY",0.488069537818729
"BIOCARTA_PTC1_PATHWAY","BIOCARTA_CDC25_PATHWAY",0.659053608777742
"BIOCARTA_PTC1_PATHWAY","BIOCARTA_RB_PATHWAY",0.604403217231075
"BIOCARTA_PTC1_PATHWAY","BIOCARTA_CELLCYCLE_PATHWAY",0.598070478667727
"BIOCARTA_PTC1_PATHWAY","BIOCARTA_RANMS_PATHWAY",0.596067756701769
"BIOCARTA_PTC1_PATHWAY","BIOCARTA_G2_PATHWAY",0.59548405511441
"BIOCARTA_SPRY_PATHWAY","BIOCARTA_HER2_PATHWAY",0.556943652471447
"BIOCARTA_SPRY_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.556047106585259
"BIOCARTA_SPRY_PATHWAY","BIOCARTA_TFF_PATHWAY",0.555433499642387
"BIOCARTA_SPRY_PATHWAY","BIOCARTA_EGF_PATHWAY",0.544919252858018
"BIOCARTA_SPRY_PATHWAY","BIOCARTA_AGR_PATHWAY",0.543271844302326
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_BARR_MAPK_PATHWAY",0.777573822969573
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_BARRESTIN_SRC_PATHWAY",0.71347161995217
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_AMAN_PATHWAY",0.436143639665829
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_TUBBY_PATHWAY",0.413537660022202
"BIOCARTA_BARRESTIN_PATHWAY","BIOCARTA_PDZS_PATHWAY",0.380452764209615
"BIOCARTA_STATHMIN_PATHWAY","BIOCARTA_AKAP95_PATHWAY",0.528091889295058
"BIOCARTA_STATHMIN_PATHWAY","BIOCARTA_AKAPCENTROSOME_PATHWAY",0.522337666206964
"BIOCARTA_STATHMIN_PATHWAY","BIOCARTA_MPR_PATHWAY",0.455869799852367
"BIOCARTA_STATHMIN_PATHWAY","BIOCARTA_CDC25_PATHWAY",0.437773135345181
"BIOCARTA_STATHMIN_PATHWAY","BIOCARTA_G2_PATHWAY",0.422957342961883
"BIOCARTA_HSP27_PATHWAY","BIOCARTA_CTL_PATHWAY",0.402896983579994
"BIOCARTA_HSP27_PATHWAY","BIOCARTA_CHEMICAL_PATHWAY",0.40032531558041
"BIOCARTA_HSP27_PATHWAY","BIOCARTA_BBCELL_PATHWAY",0.397200972518217
"BIOCARTA_HSP27_PATHWAY","BIOCARTA_THELPER_PATHWAY",0.391642142181415
"BIOCARTA_HSP27_PATHWAY","BIOCARTA_IL2RB_PATHWAY",0.391333524770341
"BIOCARTA_TCR_PATHWAY","BIOCARTA_BCR_PATHWAY",0.857597734295111
"BIOCARTA_TCR_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.841846916261758
"BIOCARTA_TCR_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.688450322297044
"BIOCARTA_TCR_PATHWAY","BIOCARTA_FMLP_PATHWAY",0.680463120445499
"BIOCARTA_TCR_PATHWAY","BIOCARTA_GH_PATHWAY",0.658988440233538
"BIOCARTA_TCYTOTOXIC_PATHWAY","BIOCARTA_THELPER_PATHWAY",0.942415714982907
"BIOCARTA_TCYTOTOXIC_PATHWAY","BIOCARTA_CTL_PATHWAY",0.765438506177485
"BIOCARTA_TCYTOTOXIC_PATHWAY","BIOCARTA_TCAPOPTOSIS_PATHWAY",0.745366645087129
"BIOCARTA_TCYTOTOXIC_PATHWAY","BIOCARTA_NO2IL12_PATHWAY",0.725066433670364
"BIOCARTA_TCYTOTOXIC_PATHWAY","BIOCARTA_TCRA_PATHWAY",0.724908740934837
"BIOCARTA_THELPER_PATHWAY","BIOCARTA_TCYTOTOXIC_PATHWAY",0.942415714982907
"BIOCARTA_THELPER_PATHWAY","BIOCARTA_TCAPOPTOSIS_PATHWAY",0.79559144321118
"BIOCARTA_THELPER_PATHWAY","BIOCARTA_CTL_PATHWAY",0.790918305487857
"BIOCARTA_THELPER_PATHWAY","BIOCARTA_NO2IL12_PATHWAY",0.742730230303077
"BIOCARTA_THELPER_PATHWAY","BIOCARTA_TCRA_PATHWAY",0.739779004299956
"BIOCARTA_TALL1_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.683311802932149
"BIOCARTA_TALL1_PATHWAY","BIOCARTA_CD40_PATHWAY",0.680142840694999
"BIOCARTA_TALL1_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.674728661943603
"BIOCARTA_TALL1_PATHWAY","BIOCARTA_41BB_PATHWAY",0.639064936198344
"BIOCARTA_TALL1_PATHWAY","BIOCARTA_STRESS_PATHWAY",0.63333527692907
"BIOCARTA_TGFB_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.602202057624731
"BIOCARTA_TGFB_PATHWAY","BIOCARTA_EGF_PATHWAY",0.594719800522961
"BIOCARTA_TGFB_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.591759185417927
"BIOCARTA_TGFB_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.587504454330877
"BIOCARTA_TGFB_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.562179516989348
"BIOCARTA_TH1TH2_PATHWAY","BIOCARTA_BLYMPHOCYTE_PATHWAY",0.813734377748228
"BIOCARTA_TH1TH2_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",0.803244954295388
"BIOCARTA_TH1TH2_PATHWAY","BIOCARTA_NKT_PATHWAY",0.801437375631888
"BIOCARTA_TH1TH2_PATHWAY","BIOCARTA_BBCELL_PATHWAY",0.793139583359498
"BIOCARTA_TH1TH2_PATHWAY","BIOCARTA_EOSINOPHILS_PATHWAY",0.787966062189287
"BIOCARTA_41BB_PATHWAY","BIOCARTA_STRESS_PATHWAY",0.733899734089448
"BIOCARTA_41BB_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.718243511134973
"BIOCARTA_41BB_PATHWAY","BIOCARTA_CD40_PATHWAY",0.658379467787276
"BIOCARTA_41BB_PATHWAY","BIOCARTA_TOLL_PATHWAY",0.647516117126668
"BIOCARTA_41BB_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.643493536969058
"BIOCARTA_CTLA4_PATHWAY","BIOCARTA_TCRA_PATHWAY",0.812813999370824
"BIOCARTA_CTLA4_PATHWAY","BIOCARTA_CSK_PATHWAY",0.765129283111098
"BIOCARTA_CTLA4_PATHWAY","BIOCARTA_BLYMPHOCYTE_PATHWAY",0.728362080536729
"BIOCARTA_CTLA4_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",0.680097193039097
"BIOCARTA_CTLA4_PATHWAY","BIOCARTA_TCYTOTOXIC_PATHWAY",0.649143847403076
"BIOCARTA_LONGEVITY_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.470662328532513
"BIOCARTA_LONGEVITY_PATHWAY","BIOCARTA_TRKA_PATHWAY",0.470342072199438
"BIOCARTA_LONGEVITY_PATHWAY","BIOCARTA_ERK5_PATHWAY",0.447747527331476
