Pathway1,Pathway2,Edge_Type
BIOCARTA_G1_PATHWAY,BIOCARTA_P27_PATHWAY,RNA_Corr
BIOCARTA_G2_PATHWAY,BIOCARTA_CDC25_PATHWAY,RNA_Corr
BIOCARTA_G2_PATHWAY,BIOCARTA_RB_PATHWAY,RNA_Corr
BIOCARTA_G2_PATHWAY,BIOCARTA_ATRBRCA_PATHWAY,RNA_Corr
BIOCARTA_G2_PATHWAY,BIOCARTA_PLK3_PATHWAY,RNA_Corr
BIOCARTA_G2_PATHWAY,BIOCARTA_BARD1_PATHWAY,RNA_Corr
BIOCARTA_CELL2CELL_PATHWAY,BIOCARTA_UCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_CELL2CELL_PATHWAY,BIOCARTA_PRION_PATHWAY,RNA_Corr
BIOCARTA_CELL2CELL_PATHWAY,BIOCARTA_RECK_PATHWAY,RNA_Corr
BIOCARTA_CELL2CELL_PATHWAY,BIOCARTA_ALK_PATHWAY,RNA_Corr
BIOCARTA_CELL2CELL_PATHWAY,BIOCARTA_AGR_PATHWAY,RNA_Corr
BIOCARTA_CERAMIDE_PATHWAY,BIOCARTA_STRESS_PATHWAY,RNA_Corr
BIOCARTA_CERAMIDE_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_CERAMIDE_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,RNA_Corr
BIOCARTA_CERAMIDE_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_CERAMIDE_PATHWAY,BIOCARTA_RAS_PATHWAY,RNA_Corr
BIOCARTA_TID_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_TID_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_TID_PATHWAY,BIOCARTA_SODD_PATHWAY,RNA_Corr
BIOCARTA_TID_PATHWAY,BIOCARTA_IL1R_PATHWAY,RNA_Corr
BIOCARTA_TID_PATHWAY,BIOCARTA_TNFR2_PATHWAY,RNA_Corr
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_COMP_PATHWAY,RNA_Corr
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_LECTIN_PATHWAY,RNA_Corr
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_ALTERNATIVE_PATHWAY,RNA_Corr
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_LAIR_PATHWAY,RNA_Corr
BIOCARTA_CLASSIC_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_COMP_PATHWAY,BIOCARTA_CLASSIC_PATHWAY,RNA_Corr
BIOCARTA_COMP_PATHWAY,BIOCARTA_LECTIN_PATHWAY,RNA_Corr
BIOCARTA_COMP_PATHWAY,BIOCARTA_ALTERNATIVE_PATHWAY,RNA_Corr
BIOCARTA_COMP_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_COMP_PATHWAY,BIOCARTA_AMI_PATHWAY,RNA_Corr
BIOCARTA_HDAC_PATHWAY,BIOCARTA_CALCINEURIN_PATHWAY,RNA_Corr
BIOCARTA_HDAC_PATHWAY,BIOCARTA_FCER1_PATHWAY,RNA_Corr
BIOCARTA_HDAC_PATHWAY,BIOCARTA_NFAT_PATHWAY,RNA_Corr
BIOCARTA_HDAC_PATHWAY,BIOCARTA_GPCR_PATHWAY,RNA_Corr
BIOCARTA_HDAC_PATHWAY,BIOCARTA_BCR_PATHWAY,RNA_Corr
BIOCARTA_GCR_PATHWAY,BIOCARTA_ECM_PATHWAY,RNA_Corr
BIOCARTA_GCR_PATHWAY,BIOCARTA_MEF2D_PATHWAY,RNA_Corr
BIOCARTA_GCR_PATHWAY,BIOCARTA_FMLP_PATHWAY,RNA_Corr
BIOCARTA_GCR_PATHWAY,BIOCARTA_AKT_PATHWAY,RNA_Corr
BIOCARTA_GCR_PATHWAY,BIOCARTA_NDKDYNAMIN_PATHWAY,RNA_Corr
BIOCARTA_CTCF_PATHWAY,BIOCARTA_IGF1MTOR_PATHWAY,RNA_Corr
BIOCARTA_CTCF_PATHWAY,BIOCARTA_EIF4_PATHWAY,RNA_Corr
BIOCARTA_CTCF_PATHWAY,BIOCARTA_MTOR_PATHWAY,RNA_Corr
BIOCARTA_CTCF_PATHWAY,BIOCARTA_FCER1_PATHWAY,RNA_Corr
BIOCARTA_CTCF_PATHWAY,BIOCARTA_ARF_PATHWAY,RNA_Corr
BIOCARTA_CTL_PATHWAY,BIOCARTA_THELPER_PATHWAY,RNA_Corr
BIOCARTA_CTL_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,RNA_Corr
BIOCARTA_CTL_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,RNA_Corr
BIOCARTA_CTL_PATHWAY,BIOCARTA_GRANULOCYTES_PATHWAY,RNA_Corr
BIOCARTA_CTL_PATHWAY,BIOCARTA_BLYMPHOCYTE_PATHWAY,RNA_Corr
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_PDGF_PATHWAY,RNA_Corr
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_RAS_PATHWAY,RNA_Corr
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_MET_PATHWAY,RNA_Corr
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_EGF_PATHWAY,RNA_Corr
BIOCARTA_CXCR4_PATHWAY,BIOCARTA_PYK2_PATHWAY,RNA_Corr
BIOCARTA_CELLCYCLE_PATHWAY,BIOCARTA_P27_PATHWAY,RNA_Corr
BIOCARTA_CELLCYCLE_PATHWAY,BIOCARTA_G1_PATHWAY,RNA_Corr
BIOCARTA_CELLCYCLE_PATHWAY,BIOCARTA_SKP2E2F_PATHWAY,RNA_Corr
BIOCARTA_CELLCYCLE_PATHWAY,BIOCARTA_RB_PATHWAY,RNA_Corr
BIOCARTA_CELLCYCLE_PATHWAY,BIOCARTA_FBW7_PATHWAY,RNA_Corr
BIOCARTA_CFTR_PATHWAY,BIOCARTA_PLCE_PATHWAY,RNA_Corr
BIOCARTA_CFTR_PATHWAY,BIOCARTA_CHREBP_PATHWAY,RNA_Corr
BIOCARTA_CFTR_PATHWAY,BIOCARTA_MCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_CFTR_PATHWAY,BIOCARTA_GATA3_PATHWAY,RNA_Corr
BIOCARTA_CFTR_PATHWAY,BIOCARTA_CK1_PATHWAY,RNA_Corr
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RNA_Corr
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_DC_PATHWAY,RNA_Corr
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_STEM_PATHWAY,RNA_Corr
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_IL5_PATHWAY,RNA_Corr
BIOCARTA_CYTOKINE_PATHWAY,BIOCARTA_NKT_PATHWAY,RNA_Corr
BIOCARTA_INFLAM_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RNA_Corr
BIOCARTA_INFLAM_PATHWAY,BIOCARTA_STEM_PATHWAY,RNA_Corr
BIOCARTA_INFLAM_PATHWAY,BIOCARTA_LAIR_PATHWAY,RNA_Corr
BIOCARTA_INFLAM_PATHWAY,BIOCARTA_ERYTH_PATHWAY,RNA_Corr
BIOCARTA_INFLAM_PATHWAY,BIOCARTA_IL5_PATHWAY,RNA_Corr
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_CASPASE_PATHWAY,RNA_Corr
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_DEATH_PATHWAY,RNA_Corr
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_MITOCHONDRIA_PATHWAY,RNA_Corr
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_CTL_PATHWAY,RNA_Corr
BIOCARTA_D4GDI_PATHWAY,BIOCARTA_PCAF_PATHWAY,RNA_Corr
BIOCARTA_DC_PATHWAY,BIOCARTA_NKT_PATHWAY,RNA_Corr
BIOCARTA_DC_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RNA_Corr
BIOCARTA_DC_PATHWAY,BIOCARTA_ASBCELL_PATHWAY,RNA_Corr
BIOCARTA_DC_PATHWAY,BIOCARTA_TH1TH2_PATHWAY,RNA_Corr
BIOCARTA_DC_PATHWAY,BIOCARTA_IL5_PATHWAY,RNA_Corr
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_UCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_MCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_CDK5_PATHWAY,RNA_Corr
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_AGR_PATHWAY,RNA_Corr
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_PTDINS_PATHWAY,RNA_Corr
BIOCARTA_RNA_PATHWAY,BIOCARTA_TNFR2_PATHWAY,RNA_Corr
BIOCARTA_RNA_PATHWAY,BIOCARTA_CD40_PATHWAY,RNA_Corr
BIOCARTA_RNA_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_RNA_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_RNA_PATHWAY,BIOCARTA_STRESS_PATHWAY,RNA_Corr
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_FBW7_PATHWAY,RNA_Corr
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_P27_PATHWAY,RNA_Corr
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_CELLCYCLE_PATHWAY,RNA_Corr
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_MCM_PATHWAY,RNA_Corr
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_RB_PATHWAY,RNA_Corr
BIOCARTA_CALCINEURIN_PATHWAY,BIOCARTA_GPCR_PATHWAY,RNA_Corr
BIOCARTA_CALCINEURIN_PATHWAY,BIOCARTA_HDAC_PATHWAY,RNA_Corr
BIOCARTA_CALCINEURIN_PATHWAY,BIOCARTA_TCR_PATHWAY,RNA_Corr
BIOCARTA_CALCINEURIN_PATHWAY,BIOCARTA_BCR_PATHWAY,RNA_Corr
BIOCARTA_CALCINEURIN_PATHWAY,BIOCARTA_NFAT_PATHWAY,RNA_Corr
BIOCARTA_EGF_PATHWAY,BIOCARTA_PDGF_PATHWAY,RNA_Corr
BIOCARTA_EGF_PATHWAY,BIOCARTA_TPO_PATHWAY,RNA_Corr
BIOCARTA_EGF_PATHWAY,BIOCARTA_IGF1_PATHWAY,RNA_Corr
BIOCARTA_EGF_PATHWAY,BIOCARTA_IL6_PATHWAY,RNA_Corr
BIOCARTA_EGF_PATHWAY,BIOCARTA_MET_PATHWAY,RNA_Corr
BIOCARTA_ETC_PATHWAY,BIOCARTA_KREB_PATHWAY,RNA_Corr
BIOCARTA_ETC_PATHWAY,BIOCARTA_AHSP_PATHWAY,RNA_Corr
BIOCARTA_ETC_PATHWAY,BIOCARTA_MALATEX_PATHWAY,RNA_Corr
BIOCARTA_ETC_PATHWAY,BIOCARTA_PROTEASOME_PATHWAY,RNA_Corr
BIOCARTA_ETC_PATHWAY,BIOCARTA_SM_PATHWAY,RNA_Corr
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_GPCR_PATHWAY,RNA_Corr
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_NFAT_PATHWAY,RNA_Corr
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_CACAM_PATHWAY,RNA_Corr
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_AT1R_PATHWAY,RNA_Corr
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_ECM_PATHWAY,RNA_Corr
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,RNA_Corr
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_RECK_PATHWAY,RNA_Corr
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_NPP1_PATHWAY,RNA_Corr
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_AMI_PATHWAY,RNA_Corr
BIOCARTA_EPHA4_PATHWAY,BIOCARTA_MCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_EPO_PATHWAY,BIOCARTA_TPO_PATHWAY,RNA_Corr
BIOCARTA_EPO_PATHWAY,BIOCARTA_NGF_PATHWAY,RNA_Corr
BIOCARTA_EPO_PATHWAY,BIOCARTA_INSULIN_PATHWAY,RNA_Corr
BIOCARTA_EPO_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,RNA_Corr
BIOCARTA_EPO_PATHWAY,BIOCARTA_IL2_PATHWAY,RNA_Corr
BIOCARTA_ECM_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,RNA_Corr
BIOCARTA_ECM_PATHWAY,BIOCARTA_PDGF_PATHWAY,RNA_Corr
BIOCARTA_ECM_PATHWAY,BIOCARTA_MET_PATHWAY,RNA_Corr
BIOCARTA_ECM_PATHWAY,BIOCARTA_RAS_PATHWAY,RNA_Corr
BIOCARTA_ECM_PATHWAY,BIOCARTA_EGF_PATHWAY,RNA_Corr
BIOCARTA_ERK_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,RNA_Corr
BIOCARTA_ERK_PATHWAY,BIOCARTA_CDK5_PATHWAY,RNA_Corr
BIOCARTA_ERK_PATHWAY,BIOCARTA_IL6_PATHWAY,RNA_Corr
BIOCARTA_ERK_PATHWAY,BIOCARTA_MAPK_PATHWAY,RNA_Corr
BIOCARTA_ERK_PATHWAY,BIOCARTA_NGF_PATHWAY,RNA_Corr
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RNA_Corr
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_STEM_PATHWAY,RNA_Corr
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,RNA_Corr
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_FIBRINOLYSIS_PATHWAY,RNA_Corr
BIOCARTA_ERYTH_PATHWAY,BIOCARTA_LAIR_PATHWAY,RNA_Corr
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_CD40_PATHWAY,RNA_Corr
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_NTHI_PATHWAY,RNA_Corr
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_TNFR2_PATHWAY,RNA_Corr
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_41BB_PATHWAY,RNA_Corr
BIOCARTA_EPONFKB_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_EIF_PATHWAY,BIOCARTA_IRES_PATHWAY,RNA_Corr
BIOCARTA_EIF_PATHWAY,BIOCARTA_VEGF_PATHWAY,RNA_Corr
BIOCARTA_EIF_PATHWAY,BIOCARTA_EIF2_PATHWAY,RNA_Corr
BIOCARTA_EIF_PATHWAY,BIOCARTA_IGF1MTOR_PATHWAY,RNA_Corr
BIOCARTA_EIF_PATHWAY,BIOCARTA_MTOR_PATHWAY,RNA_Corr
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_AMI_PATHWAY,RNA_Corr
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RNA_Corr
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_FIBRINOLYSIS_PATHWAY,RNA_Corr
BIOCARTA_EXTRINSIC_PATHWAY,BIOCARTA_FXR_PATHWAY,RNA_Corr
BIOCARTA_FAS_PATHWAY,BIOCARTA_TNFR1_PATHWAY,RNA_Corr
BIOCARTA_FAS_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,RNA_Corr
BIOCARTA_FAS_PATHWAY,BIOCARTA_CASPASE_PATHWAY,RNA_Corr
BIOCARTA_FAS_PATHWAY,BIOCARTA_DEATH_PATHWAY,RNA_Corr
BIOCARTA_FAS_PATHWAY,BIOCARTA_CHEMICAL_PATHWAY,RNA_Corr
BIOCARTA_FCER1_PATHWAY,BIOCARTA_BCR_PATHWAY,RNA_Corr
BIOCARTA_FCER1_PATHWAY,BIOCARTA_TCR_PATHWAY,RNA_Corr
BIOCARTA_FCER1_PATHWAY,BIOCARTA_HDAC_PATHWAY,RNA_Corr
BIOCARTA_FCER1_PATHWAY,BIOCARTA_GH_PATHWAY,RNA_Corr
BIOCARTA_FCER1_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,RNA_Corr
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_AMI_PATHWAY,RNA_Corr
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,RNA_Corr
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RNA_Corr
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_LAIR_PATHWAY,RNA_Corr
BIOCARTA_FIBRINOLYSIS_PATHWAY,BIOCARTA_STEM_PATHWAY,RNA_Corr
BIOCARTA_FMLP_PATHWAY,BIOCARTA_BCR_PATHWAY,RNA_Corr
BIOCARTA_FMLP_PATHWAY,BIOCARTA_TCR_PATHWAY,RNA_Corr
BIOCARTA_FMLP_PATHWAY,BIOCARTA_FCER1_PATHWAY,RNA_Corr
BIOCARTA_FMLP_PATHWAY,BIOCARTA_HCMV_PATHWAY,RNA_Corr
BIOCARTA_FMLP_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,RNA_Corr
BIOCARTA_FREE_PATHWAY,BIOCARTA_PEPI_PATHWAY,RNA_Corr
BIOCARTA_FREE_PATHWAY,BIOCARTA_SODD_PATHWAY,RNA_Corr
BIOCARTA_FREE_PATHWAY,BIOCARTA_IL1R_PATHWAY,RNA_Corr
BIOCARTA_FREE_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RNA_Corr
BIOCARTA_FREE_PATHWAY,BIOCARTA_TID_PATHWAY,RNA_Corr
BIOCARTA_GATA3_PATHWAY,BIOCARTA_CSK_PATHWAY,RNA_Corr
BIOCARTA_GATA3_PATHWAY,BIOCARTA_VIP_PATHWAY,RNA_Corr
BIOCARTA_GATA3_PATHWAY,BIOCARTA_AGPCR_PATHWAY,RNA_Corr
BIOCARTA_GATA3_PATHWAY,BIOCARTA_CFTR_PATHWAY,RNA_Corr
BIOCARTA_GATA3_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RNA_Corr
BIOCARTA_SET_PATHWAY,BIOCARTA_DNAFRAGMENT_PATHWAY,RNA_Corr
BIOCARTA_SET_PATHWAY,BIOCARTA_VDR_PATHWAY,RNA_Corr
BIOCARTA_SET_PATHWAY,BIOCARTA_CPSF_PATHWAY,RNA_Corr
BIOCARTA_SET_PATHWAY,BIOCARTA_PRC2_PATHWAY,RNA_Corr
BIOCARTA_SET_PATHWAY,BIOCARTA_BARD1_PATHWAY,RNA_Corr
BIOCARTA_GH_PATHWAY,BIOCARTA_FCER1_PATHWAY,RNA_Corr
BIOCARTA_GH_PATHWAY,BIOCARTA_TCR_PATHWAY,RNA_Corr
BIOCARTA_GH_PATHWAY,BIOCARTA_HCMV_PATHWAY,RNA_Corr
BIOCARTA_GH_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,RNA_Corr
BIOCARTA_GH_PATHWAY,BIOCARTA_ERK5_PATHWAY,RNA_Corr
BIOCARTA_AHSP_PATHWAY,BIOCARTA_ETC_PATHWAY,RNA_Corr
BIOCARTA_AHSP_PATHWAY,BIOCARTA_SARS_PATHWAY,RNA_Corr
BIOCARTA_AHSP_PATHWAY,BIOCARTA_SM_PATHWAY,RNA_Corr
BIOCARTA_AHSP_PATHWAY,BIOCARTA_PROTEASOME_PATHWAY,RNA_Corr
BIOCARTA_AHSP_PATHWAY,BIOCARTA_MALATEX_PATHWAY,RNA_Corr
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_THELPER_PATHWAY,RNA_Corr
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_CTL_PATHWAY,RNA_Corr
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,RNA_Corr
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,RNA_Corr
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_ASBCELL_PATHWAY,RNA_Corr
BIOCARTA_HIVNEF_PATHWAY,BIOCARTA_DEATH_PATHWAY,RNA_Corr
BIOCARTA_HIVNEF_PATHWAY,BIOCARTA_TNFR1_PATHWAY,RNA_Corr
BIOCARTA_HIVNEF_PATHWAY,BIOCARTA_STRESS_PATHWAY,RNA_Corr
BIOCARTA_HIVNEF_PATHWAY,BIOCARTA_CASPASE_PATHWAY,RNA_Corr
BIOCARTA_HIVNEF_PATHWAY,BIOCARTA_FAS_PATHWAY,RNA_Corr
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_ACTINY_PATHWAY,RNA_Corr
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_CDC42RAC_PATHWAY,RNA_Corr
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_AGR_PATHWAY,RNA_Corr
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_MPR_PATHWAY,RNA_Corr
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_PDZS_PATHWAY,RNA_Corr
BIOCARTA_MPR_PATHWAY,BIOCARTA_SAM68_PATHWAY,RNA_Corr
BIOCARTA_MPR_PATHWAY,BIOCARTA_AKAP95_PATHWAY,RNA_Corr
BIOCARTA_MPR_PATHWAY,BIOCARTA_IGF1R_PATHWAY,RNA_Corr
BIOCARTA_MPR_PATHWAY,BIOCARTA_AKAPCENTROSOME_PATHWAY,RNA_Corr
BIOCARTA_MPR_PATHWAY,BIOCARTA_P27_PATHWAY,RNA_Corr
BIOCARTA_HCMV_PATHWAY,BIOCARTA_AKT_PATHWAY,RNA_Corr
BIOCARTA_HCMV_PATHWAY,BIOCARTA_GH_PATHWAY,RNA_Corr
BIOCARTA_HCMV_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,RNA_Corr
BIOCARTA_HCMV_PATHWAY,BIOCARTA_RAS_PATHWAY,RNA_Corr
BIOCARTA_HCMV_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,RNA_Corr
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_PRION_PATHWAY,RNA_Corr
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_ECM_PATHWAY,RNA_Corr
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,RNA_Corr
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_P53_PATHWAY,RNA_Corr
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_UCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_HIF_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,RNA_Corr
BIOCARTA_HIF_PATHWAY,BIOCARTA_EEA1_PATHWAY,RNA_Corr
BIOCARTA_HIF_PATHWAY,BIOCARTA_SPRY_PATHWAY,RNA_Corr
BIOCARTA_HIF_PATHWAY,BIOCARTA_ARENRF2_PATHWAY,RNA_Corr
BIOCARTA_HIF_PATHWAY,BIOCARTA_AGR_PATHWAY,RNA_Corr
BIOCARTA_IGF1_PATHWAY,BIOCARTA_INSULIN_PATHWAY,RNA_Corr
BIOCARTA_IGF1_PATHWAY,BIOCARTA_PDGF_PATHWAY,RNA_Corr
BIOCARTA_IGF1_PATHWAY,BIOCARTA_NGF_PATHWAY,RNA_Corr
BIOCARTA_IGF1_PATHWAY,BIOCARTA_EGF_PATHWAY,RNA_Corr
BIOCARTA_IGF1_PATHWAY,BIOCARTA_MET_PATHWAY,RNA_Corr
BIOCARTA_IL17_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RNA_Corr
BIOCARTA_IL17_PATHWAY,BIOCARTA_STEM_PATHWAY,RNA_Corr
BIOCARTA_IL17_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RNA_Corr
BIOCARTA_IL17_PATHWAY,BIOCARTA_LYM_PATHWAY,RNA_Corr
BIOCARTA_IL17_PATHWAY,BIOCARTA_LAIR_PATHWAY,RNA_Corr
BIOCARTA_IL2_PATHWAY,BIOCARTA_EPO_PATHWAY,RNA_Corr
BIOCARTA_IL2_PATHWAY,BIOCARTA_IL2RB_PATHWAY,RNA_Corr
BIOCARTA_IL2_PATHWAY,BIOCARTA_IL3_PATHWAY,RNA_Corr
BIOCARTA_IL2_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,RNA_Corr
BIOCARTA_IL2_PATHWAY,BIOCARTA_TCR_PATHWAY,RNA_Corr
BIOCARTA_IL3_PATHWAY,BIOCARTA_IL2_PATHWAY,RNA_Corr
BIOCARTA_IL3_PATHWAY,BIOCARTA_EPO_PATHWAY,RNA_Corr
BIOCARTA_IL3_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,RNA_Corr
BIOCARTA_IL3_PATHWAY,BIOCARTA_GH_PATHWAY,RNA_Corr
BIOCARTA_IL3_PATHWAY,BIOCARTA_IL2RB_PATHWAY,RNA_Corr
BIOCARTA_IL4_PATHWAY,BIOCARTA_IL2RB_PATHWAY,RNA_Corr
BIOCARTA_IL4_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_IL4_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_IL4_PATHWAY,BIOCARTA_NTHI_PATHWAY,RNA_Corr
BIOCARTA_IL4_PATHWAY,BIOCARTA_CD40_PATHWAY,RNA_Corr
BIOCARTA_IL5_PATHWAY,BIOCARTA_EOSINOPHILS_PATHWAY,RNA_Corr
BIOCARTA_IL5_PATHWAY,BIOCARTA_ASBCELL_PATHWAY,RNA_Corr
BIOCARTA_IL5_PATHWAY,BIOCARTA_BBCELL_PATHWAY,RNA_Corr
BIOCARTA_IL5_PATHWAY,BIOCARTA_TH1TH2_PATHWAY,RNA_Corr
BIOCARTA_IL5_PATHWAY,BIOCARTA_BLYMPHOCYTE_PATHWAY,RNA_Corr
BIOCARTA_IL6_PATHWAY,BIOCARTA_EGF_PATHWAY,RNA_Corr
BIOCARTA_IL6_PATHWAY,BIOCARTA_PDGF_PATHWAY,RNA_Corr
BIOCARTA_IL6_PATHWAY,BIOCARTA_IGF1_PATHWAY,RNA_Corr
BIOCARTA_IL6_PATHWAY,BIOCARTA_TPO_PATHWAY,RNA_Corr
BIOCARTA_IL6_PATHWAY,BIOCARTA_MET_PATHWAY,RNA_Corr
BIOCARTA_IL10_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RNA_Corr
BIOCARTA_IL10_PATHWAY,BIOCARTA_LAIR_PATHWAY,RNA_Corr
BIOCARTA_IL10_PATHWAY,BIOCARTA_IL22BP_PATHWAY,RNA_Corr
BIOCARTA_IL10_PATHWAY,BIOCARTA_IFNG_PATHWAY,RNA_Corr
BIOCARTA_IL10_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RNA_Corr
BIOCARTA_IL12_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,RNA_Corr
BIOCARTA_IL12_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,RNA_Corr
BIOCARTA_IL12_PATHWAY,BIOCARTA_CTL_PATHWAY,RNA_Corr
