Cell	Drug
SIDM01546	24776445
SIDM01551	24776445
SIDM01553	24776445
SIDM01554	24776445
SIDM01556	24776445
SIDM01559	24776445
SIDM01560	24776445
SIDM01561	24776445
SIDM01563	24776445
SIDM01564	24776445
SIDM01565	24776445
SIDM01566	24776445
SIDM01567	24776445
SIDM01569	24776445
SIDM01570	24776445
SIDM01571	24776445
SIDM01572	24776445
SIDM01573	24776445
SIDM01574	24776445
SIDM01575	24776445
SIDM01577	24776445
SIDM01578	24776445
SIDM01580	24776445
SIDM01581	24776445
SIDM01582	24776445
SIDM01587	24776445
SIDM01588	24776445
SIDM01589	24776445
SIDM01590	24776445
SIDM01591	24776445
SIDM01593	24776445
SIDM01594	24776445
SIDM01596	24776445
SIDM01598	24776445
SIDM01602	24776445
SIDM01603	24776445
SIDM01604	24776445
SIDM01605	24776445
SIDM01606	24776445
SIDM01607	24776445
SIDM01608	24776445
SIDM01609	24776445
SIDM01611	24776445
SIDM01612	24776445
SIDM01613	24776445
SIDM01614	24776445
SIDM01615	24776445
SIDM01616	24776445
SIDM01617	24776445
SIDM01618	24776445
SIDM01619	24776445
SIDM01622	24776445
SIDM01624	24776445
SIDM01628	24776445
SIDM01629	24776445
SIDM01635	24776445
SIDM01640	24776445
SIDM01657	24776445
SIDM01658	24776445
SIDM01659	24776445
SIDM01660	24776445
SIDM01662	24776445
SIDM01664	24776445
SIDM01667	24776445
SIDM01668	24776445
SIDM01672	24776445
SIDM01675	24776445
SIDM01676	24776445
SIDM01679	24776445
SIDM01682	24776445
SIDM01685	24776445
SIDM01686	24776445
SIDM01689	24776445
SIDM01690	24776445
SIDM01691	24776445
SIDM01692	24776445
SIDM01693	24776445
SIDM01694	24776445
SIDM01695	24776445
SIDM01696	24776445
SIDM01697	24776445
SIDM01698	24776445
SIDM01699	24776445
SIDM01701	24776445
SIDM01702	24776445
SIDM01703	24776445
SIDM01704	24776445
SIDM01705	24776445
SIDM01709	24776445
SIDM01710	24776445
SIDM01724	24776445
SIDM01725	24776445
SIDM01726	24776445
SIDM01727	24776445
SIDM01728	24776445
SIDM01729	24776445
SIDM01730	24776445
SIDM01734	24776445
SIDM01739	24776445
SIDM01741	24776445
SIDM01743	24776445
SIDM01746	24776445
SIDM01749	24776445
SIDM01750	24776445
SIDM01752	24776445
SIDM01753	24776445
SIDM01756	24776445
SIDM01757	24776445
SIDM01758	24776445
SIDM01759	24776445
SIDM01760	24776445
SIDM01761	24776445
SIDM01762	24776445
SIDM01763	24776445
SIDM01764	24776445
SIDM01765	24776445
SIDM01766	24776445
SIDM01767	24776445
SIDM01768	24776445
SIDM01770	24776445
SIDM01771	24776445
SIDM01772	24776445
SIDM01773	24776445
SIDM01774	24776445
SIDM01775	24776445
SIDM01777	24776445
SIDM01779	24776445
SIDM01780	24776445
SIDM01781	24776445
SIDM01782	24776445
SIDM01820	24776445
SIDM01858	24776445
SIDM01859	24776445
SIDM01873	24776445
SIDM01942	24776445
SIDM01943	24776445
SIDM01944	24776445
SIDM01946	24776445
SIDM01947	24776445
SIDM01948	24776445
SIDM01949	24776445
SIDM01950	24776445
SIDM01951	24776445
SIDM01952	24776445
SIDM01954	24776445
SIDM01955	24776445
SIDM01956	24776445
SIDM01957	24776445
SIDM01958	24776445
SIDM01959	24776445
SIDM01960	24776445
SIDM01961	24776445
SIDM01962	24776445
SIDM01963	24776445
SIDM01964	24776445
SIDM01965	24776445
SIDM01966	24776445
SIDM02010	24776445
SIDM02011	24776445
SIDM02014	24776445
SIDM02015	24776445
SIDM02016	24776445
SIDM02017	24776445
SIDM02018	24776445
SIDM02019	24776445
SIDM02020	24776445
SIDM02021	24776445
SIDM02022	24776445
SIDM02023	24776445
SIDM02024	24776445
SIDM02025	24776445
SIDM02026	24776445
SIDM02027	24776445
SIDM02028	24776445
SIDM02029	24776445
SIDM02030	24776445
SIDM02031	24776445
SIDM02032	24776445
SIDM02034	24776445
SIDM02035	24776445
SIDM02036	24776445
SIDM02037	24776445
SIDM02038	24776445
SIDM02039	24776445
SIDM02040	24776445
SIDM02041	24776445
SIDM02042	24776445
SIDM02043	24776445
SIDM02044	24776445
SIDM02045	24776445
SIDM02046	24776445
SIDM02047	24776445
SIDM02048	24776445
SIDM02049	24776445
SIDM02050	24776445
SIDM02051	24776445
SIDM02052	24776445
SIDM02053	24776445
SIDM02054	24776445
SIDM02055	24776445
SIDM02056	24776445
SIDM02057	24776445
SIDM02058	24776445
SIDM02059	24776445
SIDM02060	24776445
SIDM02061	24776445
SIDM02062	24776445
SIDM02063	24776445
SIDM02064	24776445
SIDM02065	24776445
SIDM02066	24776445
SIDM02067	24776445
SIDM02068	24776445
SIDM02069	24776445
SIDM02070	24776445
SIDM02071	24776445
SIDM02072	24776445
SIDM02073	24776445
SIDM02074	24776445
SIDM02075	24776445
SIDM02076	24776445
SIDM02077	24776445
SIDM02078	24776445
SIDM02079	24776445
SIDM02080	24776445
SIDM00001	24180719
SIDM00002	24180719
SIDM00005	24180719
SIDM00006	24180719
SIDM00007	24180719
SIDM00008	24180719
SIDM00009	24180719
SIDM00011	24180719
SIDM00014	24180719
SIDM00015	24180719
SIDM00016	24180719
SIDM00017	24180719
SIDM00018	24180719
SIDM00025	24180719
SIDM00026	24180719
SIDM00027	24180719
SIDM00029	24180719
SIDM00032	24180719
SIDM00036	24180719
SIDM00054	24180719
SIDM00057	24180719
SIDM00062	24180719
SIDM00063	24180719
SIDM00065	24180719
SIDM00068	24180719
SIDM00070	24180719
SIDM00071	24180719
SIDM00074	24180719
SIDM00093	24180719
SIDM00131	24180719
SIDM00147	24180719
SIDM00153	24180719
SIDM00158	24180719
SIDM00159	24180719
SIDM00160	24180719
SIDM00161	24180719
SIDM00162	24180719
SIDM00163	24180719
SIDM00164	24180719
SIDM00165	24180719
SIDM00166	24180719
SIDM00167	24180719
SIDM00168	24180719
SIDM00169	24180719
SIDM00170	24180719
SIDM00171	24180719
SIDM00173	24180719
SIDM00192	24180719
SIDM00226	24180719
SIDM00228	24180719
SIDM00248	24180719
SIDM00265	24180719
SIDM00298	24180719
SIDM00307	24180719
SIDM00314	24180719
SIDM00397	24180719
SIDM00414	24180719
SIDM00452	24180719
SIDM00497	24180719
SIDM00500	24180719
SIDM00536	24180719
SIDM00546	24180719
SIDM00593	24180719
SIDM00595	24180719
SIDM00605	24180719
SIDM00610	24180719
SIDM00634	24180719
SIDM00636	24180719
SIDM00639	24180719
SIDM00644	24180719
SIDM00757	24180719
SIDM00775	24180719
SIDM00780	24180719
SIDM00784	24180719
SIDM00800	24180719
SIDM00823	24180719
SIDM00836	24180719
SIDM00840	24180719
SIDM00851	24180719
SIDM00862	24180719
SIDM00894	24180719
SIDM00897	24180719
SIDM00904	24180719
SIDM00914	24180719
SIDM00915	24180719
SIDM00945	24180719
SIDM00960	24180719
SIDM00979	24180719
SIDM00991	24180719
SIDM01022	24180719
SIDM01050	24180719
SIDM01061	24180719
SIDM01063	24180719
SIDM01074	24180719
SIDM01151	24180719
SIDM01158	24180719
SIDM01167	24180719
SIDM01195	24180719
SIDM01215	24180719
SIDM01222	24180719
SIDM01241	24180719
SIDM01254	24180719
SIDM01257	24180719
SIDM01266	24180719
SIDM01267	24180719
SIDM01268	24180719
SIDM01269	24180719
SIDM01270	24180719
SIDM01271	24180719
SIDM01272	24180719
SIDM01273	24180719
SIDM01274	24180719
SIDM01275	24180719
SIDM01276	24180719
SIDM01277	24180719
SIDM01278	24180719
SIDM01279	24180719
SIDM01280	24180719
SIDM01281	24180719
SIDM01282	24180719
SIDM01283	24180719
SIDM01284	24180719
SIDM01285	24180719
SIDM01286	24180719
SIDM01287	24180719
SIDM01288	24180719
SIDM01289	24180719
SIDM01290	24180719
SIDM01291	24180719
SIDM01292	24180719
SIDM01293	24180719
SIDM01294	24180719
SIDM01295	24180719
SIDM01296	24180719
SIDM01297	24180719
SIDM01298	24180719
SIDM01299	24180719
SIDM01301	24180719
SIDM01302	24180719
SIDM01303	24180719
SIDM01304	24180719
SIDM01305	24180719
SIDM01306	24180719
SIDM01307	24180719
SIDM01309	24180719
SIDM01310	24180719
SIDM01311	24180719
SIDM01312	24180719
SIDM01313	24180719
SIDM01314	24180719
SIDM01316	24180719
SIDM01318	24180719
SIDM01320	24180719
SIDM01321	24180719
SIDM01322	24180719
SIDM01323	24180719
SIDM01324	24180719
SIDM01325	24180719
SIDM01331	24180719
SIDM01332	24180719
SIDM01335	24180719
SIDM01336	24180719
SIDM01343	24180719
SIDM01347	24180719
SIDM01363	24180719
SIDM01368	24180719
SIDM01372	24180719
SIDM01377	24180719
SIDM01378	24180719
SIDM01387	24180719
SIDM01391	24180719
SIDM01393	24180719
SIDM01394	24180719
SIDM01397	24180719
SIDM01398	24180719
SIDM01409	24180719
SIDM01411	24180719
SIDM01412	24180719
SIDM01413	24180719
SIDM01432	24180719
SIDM01433	24180719
SIDM01434	24180719
SIDM01435	24180719
SIDM01436	24180719
SIDM01437	24180719
SIDM01439	24180719
SIDM01442	24180719
SIDM01443	24180719
SIDM01444	24180719
SIDM01445	24180719
SIDM01446	24180719
SIDM01447	24180719
SIDM01449	24180719
SIDM01450	24180719
SIDM01451	24180719
SIDM01454	24180719
SIDM01460	24180719
SIDM01463	24180719
SIDM01464	24180719
SIDM01469	24180719
SIDM01470	24180719
SIDM01471	24180719
SIDM01472	24180719
SIDM01473	24180719
SIDM01474	24180719
SIDM01476	24180719
SIDM01479	24180719
SIDM01480	24180719
SIDM01482	24180719
SIDM01483	24180719
SIDM01490	24180719
SIDM01491	24180719
SIDM01492	24180719
SIDM01494	24180719
SIDM01498	24180719
SIDM01502	24180719
SIDM01503	24180719
SIDM01504	24180719
SIDM01510	24180719
SIDM01511	24180719
SIDM01512	24180719
SIDM01517	24180719
SIDM01518	24180719
SIDM01519	24180719
SIDM01520	24180719
SIDM01522	24180719
SIDM01523	24180719
SIDM01525	24180719
SIDM01526	24180719
SIDM01528	24180719
SIDM01529	24180719
SIDM01530	24180719
SIDM01531	24180719
SIDM01545	24180719
SIDM01546	24180719
SIDM01551	24180719
SIDM01553	24180719
SIDM01554	24180719
SIDM01556	24180719
SIDM01559	24180719
SIDM01560	24180719
SIDM01561	24180719
SIDM01563	24180719
SIDM01564	24180719
SIDM01565	24180719
SIDM01566	24180719
SIDM01567	24180719
SIDM01569	24180719
SIDM01570	24180719
SIDM01571	24180719
SIDM01572	24180719
SIDM01573	24180719
SIDM01574	24180719
SIDM01575	24180719
SIDM01577	24180719
SIDM01578	24180719
SIDM01580	24180719
SIDM01581	24180719
SIDM01582	24180719
SIDM01587	24180719
SIDM01588	24180719
SIDM01589	24180719
SIDM01590	24180719
SIDM01591	24180719
SIDM01593	24180719
SIDM01594	24180719
SIDM01596	24180719
SIDM01598	24180719
SIDM01602	24180719
SIDM01603	24180719
SIDM01604	24180719
SIDM01605	24180719
SIDM01606	24180719
SIDM01607	24180719
SIDM01608	24180719
SIDM01609	24180719
SIDM01611	24180719
SIDM01612	24180719
SIDM01613	24180719
SIDM01614	24180719
SIDM01615	24180719
SIDM01616	24180719
SIDM01617	24180719
SIDM01618	24180719
SIDM01619	24180719
SIDM01622	24180719
SIDM01624	24180719
SIDM01628	24180719
SIDM01629	24180719
SIDM01635	24180719
SIDM01640	24180719
SIDM01657	24180719
SIDM01658	24180719
SIDM01659	24180719
SIDM01660	24180719
SIDM01662	24180719
SIDM01664	24180719
SIDM01667	24180719
SIDM01668	24180719
SIDM01672	24180719
SIDM01675	24180719
SIDM01676	24180719
SIDM01679	24180719
SIDM01682	24180719
SIDM01685	24180719
SIDM01686	24180719
SIDM01689	24180719
SIDM01690	24180719
SIDM01691	24180719
SIDM01692	24180719
SIDM01693	24180719
SIDM01694	24180719
SIDM01695	24180719
SIDM01696	24180719
SIDM01697	24180719
SIDM01698	24180719
SIDM01699	24180719
SIDM01701	24180719
SIDM01702	24180719
SIDM01703	24180719
SIDM01704	24180719
SIDM01705	24180719
SIDM01709	24180719
SIDM01710	24180719
SIDM01724	24180719
SIDM01725	24180719
SIDM01726	24180719
SIDM01727	24180719
SIDM01728	24180719
SIDM01729	24180719
SIDM01730	24180719
SIDM01734	24180719
SIDM01739	24180719
SIDM01741	24180719
SIDM01743	24180719
SIDM01746	24180719
SIDM01749	24180719
SIDM01750	24180719
SIDM01752	24180719
SIDM01753	24180719
SIDM01756	24180719
SIDM01757	24180719
SIDM01758	24180719
SIDM01759	24180719
SIDM01760	24180719
SIDM01761	24180719
SIDM01762	24180719
SIDM01763	24180719
SIDM01764	24180719
SIDM01765	24180719
SIDM01766	24180719
SIDM01767	24180719
SIDM01768	24180719
SIDM01770	24180719
SIDM01771	24180719
SIDM01772	24180719
SIDM01773	24180719
SIDM01774	24180719
SIDM01775	24180719
SIDM01777	24180719
SIDM01779	24180719
SIDM01780	24180719
SIDM01781	24180719
SIDM01782	24180719
SIDM01820	24180719
SIDM01858	24180719
SIDM01859	24180719
SIDM01873	24180719
SIDM01942	24180719
SIDM01943	24180719
SIDM01944	24180719
SIDM01946	24180719
SIDM01947	24180719
SIDM01948	24180719
SIDM01949	24180719
SIDM01950	24180719
SIDM01951	24180719
SIDM01952	24180719
SIDM01954	24180719
SIDM01955	24180719
SIDM01956	24180719
SIDM01957	24180719
SIDM01958	24180719
SIDM01959	24180719
SIDM01960	24180719
SIDM01961	24180719
SIDM01962	24180719
SIDM01963	24180719
SIDM01964	24180719
SIDM01965	24180719
SIDM01966	24180719
SIDM02010	24180719
SIDM02011	24180719
SIDM02014	24180719
SIDM02015	24180719
SIDM02016	24180719
SIDM02017	24180719
SIDM02018	24180719
SIDM02019	24180719
SIDM02020	24180719
SIDM02021	24180719
SIDM02022	24180719
SIDM02023	24180719
SIDM02024	24180719
SIDM02025	24180719
SIDM02026	24180719
SIDM02027	24180719
SIDM02028	24180719
SIDM02029	24180719
SIDM02030	24180719
SIDM02031	24180719
SIDM02032	24180719
SIDM02034	24180719
SIDM02035	24180719
SIDM02036	24180719
SIDM02037	24180719
SIDM02038	24180719
SIDM02039	24180719
SIDM02040	24180719
SIDM02041	24180719
SIDM02042	24180719
SIDM02043	24180719
SIDM02044	24180719
SIDM02045	24180719
SIDM02046	24180719
SIDM02047	24180719
SIDM02048	24180719
SIDM02049	24180719
SIDM02050	24180719
SIDM02051	24180719
SIDM02052	24180719
SIDM02053	24180719
SIDM02054	24180719
SIDM02055	24180719
SIDM02056	24180719
SIDM02057	24180719
SIDM02058	24180719
SIDM02059	24180719
SIDM02060	24180719
SIDM02061	24180719
SIDM02062	24180719
SIDM02063	24180719
SIDM02064	24180719
SIDM02065	24180719
SIDM02066	24180719
SIDM02067	24180719
SIDM02068	24180719
SIDM02069	24180719
SIDM02070	24180719
SIDM02071	24180719
SIDM02072	24180719
SIDM02073	24180719
SIDM02074	24180719
SIDM02075	24180719
SIDM02076	24180719
SIDM02077	24180719
SIDM02078	24180719
SIDM02079	24180719
SIDM02080	24180719
SIDM00001	10077147
SIDM00002	10077147
SIDM00005	10077147
SIDM00006	10077147
SIDM00007	10077147
SIDM00008	10077147
SIDM00009	10077147
SIDM00011	10077147
SIDM00014	10077147
SIDM00015	10077147
SIDM00016	10077147
SIDM00017	10077147
SIDM00018	10077147
SIDM00025	10077147
SIDM00026	10077147
SIDM00027	10077147
SIDM00029	10077147
SIDM00032	10077147
SIDM00036	10077147
SIDM00054	10077147
SIDM00057	10077147
SIDM00062	10077147
SIDM00063	10077147
SIDM00065	10077147
SIDM00068	10077147
SIDM00070	10077147
SIDM00071	10077147
SIDM00074	10077147
SIDM00093	10077147
SIDM00131	10077147
SIDM00147	10077147
SIDM00153	10077147
SIDM00158	10077147
SIDM00159	10077147
SIDM00160	10077147
SIDM00161	10077147
SIDM00162	10077147
SIDM00163	10077147
SIDM00164	10077147
SIDM00165	10077147
SIDM00166	10077147
SIDM00167	10077147
SIDM00168	10077147
SIDM00169	10077147
SIDM00170	10077147
SIDM00171	10077147
SIDM00173	10077147
SIDM00192	10077147
SIDM00226	10077147
SIDM00228	10077147
SIDM00248	10077147
SIDM00265	10077147
SIDM00298	10077147
SIDM00307	10077147
SIDM00314	10077147
SIDM00397	10077147
SIDM00414	10077147
SIDM00452	10077147
SIDM00497	10077147
SIDM00500	10077147
SIDM00536	10077147
SIDM00546	10077147
SIDM00593	10077147
SIDM00595	10077147
SIDM00605	10077147
SIDM00610	10077147
SIDM00634	10077147
SIDM00636	10077147
SIDM00639	10077147
SIDM00644	10077147
SIDM00757	10077147
SIDM00775	10077147
SIDM00780	10077147
SIDM00784	10077147
SIDM00800	10077147
SIDM00823	10077147
SIDM00836	10077147
SIDM00840	10077147
SIDM00851	10077147
SIDM00862	10077147
SIDM00894	10077147
SIDM00897	10077147
SIDM00904	10077147
SIDM00914	10077147
SIDM00915	10077147
SIDM00945	10077147
SIDM00960	10077147
SIDM00979	10077147
SIDM00991	10077147
SIDM01022	10077147
SIDM01050	10077147
SIDM01061	10077147
SIDM01063	10077147
SIDM01074	10077147
SIDM01151	10077147
SIDM01158	10077147
SIDM01167	10077147
SIDM01195	10077147
SIDM01215	10077147
SIDM01222	10077147
SIDM01241	10077147
SIDM01254	10077147
SIDM01257	10077147
SIDM01266	10077147
SIDM01267	10077147
SIDM01268	10077147
SIDM01269	10077147
SIDM01270	10077147
SIDM01271	10077147
SIDM01272	10077147
SIDM01273	10077147
SIDM01274	10077147
SIDM01275	10077147
SIDM01276	10077147
SIDM01277	10077147
SIDM01278	10077147
SIDM01279	10077147
SIDM01280	10077147
SIDM01281	10077147
SIDM01282	10077147
SIDM01283	10077147
SIDM01284	10077147
SIDM01285	10077147
SIDM01286	10077147
SIDM01287	10077147
SIDM01288	10077147
SIDM01289	10077147
SIDM01290	10077147
SIDM01291	10077147
SIDM01292	10077147
SIDM01293	10077147
SIDM01294	10077147
SIDM01295	10077147
SIDM01296	10077147
SIDM01297	10077147
SIDM01298	10077147
SIDM01299	10077147
SIDM01301	10077147
SIDM01302	10077147
SIDM01303	10077147
SIDM01304	10077147
SIDM01305	10077147
SIDM01306	10077147
SIDM01307	10077147
SIDM01309	10077147
SIDM01310	10077147
SIDM01311	10077147
SIDM01312	10077147
SIDM01313	10077147
SIDM01314	10077147
SIDM01316	10077147
SIDM01318	10077147
SIDM01320	10077147
SIDM01321	10077147
SIDM01322	10077147
SIDM01323	10077147
SIDM01324	10077147
SIDM01325	10077147
SIDM01331	10077147
SIDM01332	10077147
SIDM01335	10077147
SIDM01336	10077147
SIDM01343	10077147
SIDM01347	10077147
SIDM01363	10077147
SIDM01368	10077147
SIDM01372	10077147
SIDM01377	10077147
SIDM01378	10077147
SIDM01387	10077147
SIDM01391	10077147
SIDM01393	10077147
SIDM01394	10077147
SIDM01397	10077147
SIDM01398	10077147
SIDM01409	10077147
SIDM01411	10077147
SIDM01412	10077147
SIDM01413	10077147
SIDM01432	10077147
SIDM01433	10077147
SIDM01434	10077147
SIDM01435	10077147
SIDM01436	10077147
SIDM01437	10077147
SIDM01439	10077147
SIDM01442	10077147
SIDM01443	10077147
SIDM01444	10077147
SIDM01445	10077147
SIDM01446	10077147
SIDM01447	10077147
SIDM01449	10077147
SIDM01450	10077147
SIDM01451	10077147
SIDM01454	10077147
SIDM01460	10077147
SIDM01463	10077147
SIDM01464	10077147
SIDM01469	10077147
SIDM01470	10077147
SIDM01471	10077147
SIDM01472	10077147
SIDM01473	10077147
SIDM01474	10077147
SIDM01476	10077147
SIDM01479	10077147
SIDM01480	10077147
SIDM01482	10077147
SIDM01483	10077147
SIDM01490	10077147
SIDM01491	10077147
SIDM01492	10077147
SIDM01494	10077147
SIDM01498	10077147
SIDM01502	10077147
SIDM01503	10077147
SIDM01504	10077147
SIDM01510	10077147
SIDM01511	10077147
SIDM01512	10077147
SIDM01517	10077147
SIDM01518	10077147
SIDM01519	10077147
SIDM01520	10077147
SIDM01522	10077147
SIDM01523	10077147
SIDM01525	10077147
SIDM01526	10077147
SIDM01528	10077147
SIDM01529	10077147
SIDM01530	10077147
SIDM01531	10077147
SIDM01545	10077147
SIDM01546	10077147
SIDM01551	10077147
SIDM01553	10077147
SIDM01554	10077147
SIDM01556	10077147
SIDM01559	10077147
SIDM01560	10077147
SIDM01561	10077147
SIDM01563	10077147
SIDM01564	10077147
SIDM01565	10077147
SIDM01566	10077147
SIDM01567	10077147
SIDM01569	10077147
SIDM01570	10077147
SIDM01571	10077147
SIDM01572	10077147
SIDM01573	10077147
SIDM01574	10077147
SIDM01575	10077147
SIDM01577	10077147
SIDM01578	10077147
SIDM01580	10077147
SIDM01581	10077147
SIDM01582	10077147
SIDM01587	10077147
SIDM01588	10077147
SIDM01589	10077147
SIDM01590	10077147
SIDM01591	10077147
SIDM01593	10077147
SIDM01594	10077147
SIDM01596	10077147
SIDM01598	10077147
SIDM01602	10077147
SIDM01603	10077147
SIDM01604	10077147
SIDM01605	10077147
SIDM01606	10077147
SIDM01607	10077147
SIDM01608	10077147
SIDM01609	10077147
SIDM01611	10077147
SIDM01612	10077147
SIDM01613	10077147
SIDM01614	10077147
SIDM01615	10077147
SIDM01616	10077147
SIDM01617	10077147
SIDM01618	10077147
SIDM01619	10077147
SIDM01622	10077147
SIDM01624	10077147
SIDM01628	10077147
SIDM01629	10077147
SIDM01635	10077147
SIDM01640	10077147
SIDM01657	10077147
SIDM01658	10077147
SIDM01659	10077147
SIDM01660	10077147
SIDM01662	10077147
SIDM01664	10077147
SIDM01667	10077147
SIDM01668	10077147
SIDM01672	10077147
SIDM01675	10077147
SIDM01676	10077147
SIDM01679	10077147
SIDM01682	10077147
SIDM01685	10077147
SIDM01686	10077147
SIDM01689	10077147
SIDM01690	10077147
SIDM01691	10077147
SIDM01692	10077147
SIDM01693	10077147
SIDM01694	10077147
SIDM01695	10077147
SIDM01696	10077147
SIDM01697	10077147
SIDM01698	10077147
SIDM01699	10077147
SIDM01701	10077147
SIDM01702	10077147
SIDM01703	10077147
SIDM01704	10077147
SIDM01705	10077147
SIDM01709	10077147
SIDM01710	10077147
SIDM01724	10077147
SIDM01725	10077147
SIDM01726	10077147
SIDM01727	10077147
SIDM01728	10077147
SIDM01729	10077147
SIDM01730	10077147
SIDM01734	10077147
SIDM01739	10077147
SIDM01741	10077147
SIDM01743	10077147
SIDM01746	10077147
SIDM01749	10077147
SIDM01750	10077147
SIDM01752	10077147
SIDM01753	10077147
SIDM01756	10077147
SIDM01757	10077147
SIDM01758	10077147
SIDM01759	10077147
SIDM01760	10077147
SIDM01761	10077147
SIDM01762	10077147
SIDM01763	10077147
SIDM01764	10077147
SIDM01765	10077147
SIDM01766	10077147
SIDM01767	10077147
SIDM01768	10077147
SIDM01770	10077147
SIDM01771	10077147
SIDM01772	10077147
SIDM01773	10077147
SIDM01774	10077147
SIDM01775	10077147
SIDM01777	10077147
SIDM01779	10077147
SIDM01780	10077147
SIDM01781	10077147
SIDM01782	10077147
SIDM01820	10077147
SIDM01858	10077147
SIDM01859	10077147
SIDM01873	10077147
SIDM01942	10077147
SIDM01943	10077147
SIDM01944	10077147
SIDM01946	10077147
SIDM01947	10077147
SIDM01948	10077147
SIDM01949	10077147
SIDM01950	10077147
SIDM01951	10077147
SIDM01952	10077147
SIDM01954	10077147
SIDM01955	10077147
SIDM01956	10077147
SIDM01957	10077147
SIDM01958	10077147
SIDM01959	10077147
SIDM01960	10077147
SIDM01961	10077147
SIDM01962	10077147
SIDM01963	10077147
SIDM01964	10077147
SIDM01965	10077147
SIDM01966	10077147
SIDM02010	10077147
SIDM02011	10077147
SIDM02014	10077147
SIDM02015	10077147
SIDM02016	10077147
SIDM02017	10077147
SIDM02018	10077147
SIDM02019	10077147
SIDM02020	10077147
SIDM02021	10077147
SIDM02022	10077147
SIDM02023	10077147
SIDM02024	10077147
SIDM02025	10077147
SIDM02026	10077147
SIDM02027	10077147
SIDM02028	10077147
SIDM02029	10077147
SIDM02030	10077147
SIDM02031	10077147
SIDM02032	10077147
SIDM02034	10077147
SIDM02035	10077147
SIDM02036	10077147
SIDM02037	10077147
SIDM02038	10077147
SIDM02039	10077147
SIDM02040	10077147
SIDM02041	10077147
SIDM02042	10077147
SIDM02043	10077147
SIDM02044	10077147
SIDM02045	10077147
SIDM02046	10077147
SIDM02047	10077147
SIDM02048	10077147
SIDM02049	10077147
SIDM02050	10077147
